Seq,WOB,RPM,GR,ROP,Q,Torque,Pressure,BlockPos,TFAC,DepthHole,HookLoadA,MWout,TempMudin,TorqueRel,TorqueAbs,Flowout,Pressure,ROPI,ECDBottom,ECDBit,Overpull,HookLoad,OnbtmStatus,InslipsStatus,Depth,DateTime,Date,Time,Wellid,Formation,Activity,BitSize,HoleDepthRounded,ROP,ROP1,ROPI
45660,16.2342,82.7104,23.1646,49.403,1177.8965,667.9226,2504.9512,45.0731,1,3477.7527,234.9355,6.2698,63.921,0,667.9226,0,2504.9512,49.403,8.3,8.3,0,251.1728,1,0,3477.6721,5/28/2012 17:45,5/28/2012,0.739930556,12a,Ekofisk,Drilling,17.5,3478,36.7255,45.3232,49.403
45661,15.7311,82.2551,23.1646,46.8053,1178.9562,1065.4396,2506.313,44.9859,1,3477.8335,235.5408,6.2698,63.921,0,1065.4396,0,2506.313,46.8053,8.3,8.3,0,251.1742,1,0,3477.8334,5/28/2012 17:45,5/28/2012,0.739988426,12a,Ekofisk,Drilling,17.5,3478,36.7255,48.0597,46.8053
45662,14.6909,82.5447,23.1646,33.8089,1181.7166,736.3256,2512.2773,44.9859,1,3477.8335,236.4203,6.2698,63.921,0,736.3256,0,2512.2773,33.8089,8.3,8.3,0,251.1719,1,0,3477.7124,5/28/2012 17:45,5/28/2012,0.740046296,12a,Ekofisk,Drilling,17.5,3478,36.7255,45.0632,33.8089
45663,13.5534,82.6358,23.1646,33.8038,1180.173,698.0877,2499.6501,44.8115,1,3477.8738,237.738,6.2698,63.921,0,698.0877,0,2499.6501,33.8038,8.3,8.3,0,251.1725,1,0,3477.8334,5/28/2012 17:45,5/28/2012,0.740104167,12a,Ekofisk,Drilling,17.5,3478,36.7255,43.4531,33.8038
45664,14.5992,82.4122,23.1646,20.8023,1177.8254,874.1849,2512.6379,44.6371,1,3477.9141,236.3914,6.2698,63.921,0,874.1849,0,2512.6379,20.8023,8.3,8.3,0,251.1682,1,0,3477.8737,5/28/2012 17:45,5/28/2012,0.740162037,12a,Ekofisk,Drilling,17.5,3478,36.7255,41.4747,20.8023
45665,17.253,82.0644,25.6465,36.4041,1183.355,1218.5952,2522.6445,44.5499,1,3478.0754,233.8898,6.2796,63.9209,0,1218.5952,0,2522.6445,36.4041,8.3,8.3,0,251.1721,1,0,3478.0753,5/28/2012 17:45,5/28/2012,0.740219907,12a,Ekofisk,Drilling,17.5,3479,43.0449,48.1215,36.4041
45666,16.8572,82.2177,25.6465,72.8082,1180.7489,1022.5625,2515.2327,44.2884,1,3478.1157,234.2035,6.2796,63.9209,0,1022.5625,0,2515.2327,72.8082,8.3,8.3,0,251.1632,1,0,3477.8737,5/28/2012 17:46,5/28/2012,0.740277778,12a,Ekofisk,Drilling,17.5,3479,43.0449,45.1423,72.8082
45667,17.5852,81.7866,25.6465,65.0073,1176.0891,1422.8013,2507.4915,44.114,1,3478.1157,233.6223,6.2796,63.9209,0,1422.8013,0,2507.4915,65.0073,8.3,8.3,0,251.1628,1,0,3478.1157,5/28/2012 17:46,5/28/2012,0.740335648,12a,Ekofisk,Drilling,17.5,3479,43.0449,42.4851,65.0073
45668,17.079,82.0386,25.6465,26.0029,1177.87,1290.9612,2508.6123,43.9396,1,3478.2769,234.1374,6.2796,63.9209,0,1290.9612,0,2508.6123,26.0029,8.3,8.3,0,251.1625,1,0,3478.2769,5/28/2012 17:46,5/28/2012,0.740393519,12a,Ekofisk,Drilling,17.5,3479,43.0449,46.9201,26.0029
45669,18.4352,82,25.6465,52.0058,1178.0045,1293.3994,2541.1406,43.8524,1,3478.3174,232.6957,6.2796,63.9209,0,1293.3994,0,2541.1406,52.0058,8.3,8.3,0,251.1616,1,0,3478.3173,5/28/2012 17:46,5/28/2012,0.740451389,12a,Ekofisk,Drilling,17.5,3479,43.0449,44.7929,52.0058
45670,17.0668,81.9645,25.6465,57.1936,1180.381,1313.979,2534.5242,43.678,1,3478.3577,233.9942,6.2796,63.9209,0,1313.979,0,2534.5242,57.1936,8.3,8.3,0,251.1567,1,0,3478.2366,5/28/2012 17:46,5/28/2012,0.740509259,12a,Ekofisk,Drilling,17.5,3479,43.0449,42.1721,57.1936
45671,18.6433,81.8306,25.6465,12.9887,1178.4042,1422.9075,2530.9622,43.5037,1,3478.3577,232.486,6.2796,63.9209,0,1422.9075,0,2530.9622,12.9887,8.3,8.3,0,251.1557,1,0,3478.3576,5/28/2012 17:46,5/28/2012,0.74056713,12a,Ekofisk,Drilling,17.5,3479,43.0449,39.8252,12.9887
45672,19.8695,81.8727,25.6465,15.6069,1177.8065,1423.4259,2522.6106,43.5037,1,3478.4785,231.3295,6.2796,63.9209,0,1423.4259,0,2522.6106,15.6069,8.3,8.3,0,251.158,1,0,3478.4786,5/28/2012 17:46,5/28/2012,0.740625,12a,Ekofisk,Drilling,17.5,3479,43.0449,41.9959,15.6069
45673,19.8942,81.7668,25.6465,39.0172,1177.4158,1423.5974,2532.3049,43.4165,1,3478.4785,231.1852,6.2796,63.9209,0,1423.5974,0,2532.3049,39.0172,8.3,8.3,0,251.1563,1,0,3478.4786,5/28/2012 17:46,5/28/2012,0.74068287,12a,Ekofisk,Drilling,17.5,3479,43.0449,45.3453,39.0172
45674,18.4719,81.8758,25.6465,59.8144,1175.4836,1437.5953,2532.8542,43.2421,1,3478.5591,232.6918,6.2796,63.9209,0,1437.5953,0,2532.8542,59.8144,8.3,8.3,0,251.1529,1,0,3478.4786,5/28/2012 17:46,5/28/2012,0.740740741,12a,Ekofisk,Drilling,17.5,3479,43.0449,42.6674,59.8144
45675,19.3222,81.4853,25.6465,44.2127,1176.748,1813.7705,2504.0227,43.0677,1,3478.6399,231.8236,6.2796,63.9209,0,1813.7705,0,2504.0227,44.2127,8.3,8.3,0,251.1527,1,0,3478.6398,5/28/2012 17:46,5/28/2012,0.740798611,12a,Ekofisk,Drilling,17.5,3479,43.0449,44.9043,44.2127
45676,20.6961,80.7642,25.6465,46.8181,1175.782,2607.1174,2518.8489,43.0677,1,3478.7205,230.5078,6.2796,63.9209,0,2607.1174,0,2518.8489,46.8181,8.3,8.3,0,251.1543,1,0,3478.7205,5/28/2012 17:46,5/28/2012,0.740856481,12a,Ekofisk,Drilling,17.5,3479,43.0449,42.9304,46.8181
45677,20.1535,81.52,25.6465,39.0121,1180.2562,1617.3372,2541.3872,43.0677,1,3478.7205,230.9556,6.2796,63.9209,0,1617.3372,0,2541.3872,39.0121,8.3,8.3,0,251.1543,1,0,3478.7205,5/28/2012 17:46,5/28/2012,0.740914352,12a,Ekofisk,Drilling,17.5,3479,43.0449,44.0459,39.0121
45678,19.1994,81.9423,25.6465,46.8053,1178.3104,1280.1449,2529.5381,42.9805,1,3478.8818,231.9944,6.2796,63.9209,0,1280.1449,0,2529.5381,46.8053,8.3,8.3,0,251.1557,1,0,3478.8818,5/28/2012 17:47,5/28/2012,0.740972222,12a,Ekofisk,Drilling,17.5,3479,43.0449,49.7325,46.8053
45679,16.5819,82.0101,25.6465,72.8082,1181.2191,1272.6139,2508.8574,42.9805,1,3478.9624,234.5692,6.2796,63.9209,0,1272.6139,0,2508.8574,72.8082,8.3,8.3,0,251.1572,1,0,3478.9624,5/28/2012 17:47,5/28/2012,0.741030093,12a,Ekofisk,Drilling,17.5,3479,43.0449,50.4242,72.8082
45680,17.7683,82.0097,19.8097,62.407,1178.3551,1262.84,2490.813,42.8933,1,3479.0027,233.3798,6.2878,63.92,0,1262.84,0,2490.813,62.407,8.3,8.3,0,251.158,1,0,3479.0027,5/28/2012 17:47,5/28/2012,0.741087963,12a,Ekofisk,Drilling,17.5,3480,46.2868,47.6852,62.407
45681,16.7147,82.0865,19.8097,57.2064,1177.8254,1149.094,2501.6421,42.8933,1,3479.1641,234.4573,6.2878,63.92,0,1149.094,0,2501.6421,57.2064,8.3,8.3,0,251.1587,1,0,3479.164,5/28/2012 17:47,5/28/2012,0.741145833,12a,Ekofisk,Drilling,17.5,3480,46.2868,53.5848,57.2064
45682,17.3903,82.1543,19.8097,70.2028,1177.3386,1107.8656,2538.7258,42.8933,1,3479.2043,233.737,6.2878,63.92,0,1107.8656,0,2538.7258,70.2028,8.3,8.3,0,251.1602,1,0,3479.2044,5/28/2012 17:47,5/28/2012,0.741203704,12a,Ekofisk,Drilling,17.5,3480,46.2868,54.9005,70.2028
45683,16.575,82.159,19.8097,64.9817,1177.4603,1062.6631,2550.4658,42.8933,1,3479.3254,234.5488,6.2878,63.92,0,1062.6631,0,2550.4658,64.9817,8.3,8.3,0,251.1602,1,0,3479.2044,5/28/2012 17:47,5/28/2012,0.741261574,12a,Ekofisk,Drilling,17.5,3480,46.2868,51.4348,64.9817
45684,17.3745,81.7929,19.8097,49.38,1180.7014,1874.0208,2534.512,42.8061,1,3479.3657,233.9106,6.2878,63.92,0,1874.0208,0,2534.512,49.38,8.3,8.3,0,251.1601,1,0,3479.285,5/28/2012 17:47,5/28/2012,0.741319444,12a,Ekofisk,Drilling,17.5,3480,46.2868,57.8166,49.38
45685,18.2346,81.489,19.8097,41.6098,1181.6486,1622.75,2549.5405,42.8061,1,3479.4866,232.8897,6.2878,63.92,0,1622.75,0,2549.5405,41.6098,8.3,8.3,0,251.164,1,0,3479.4866,5/28/2012 17:47,5/28/2012,0.741377315,12a,Ekofisk,Drilling,17.5,3480,46.2868,59.9176,41.6098
45686,17.2868,82.3968,19.8097,49.4312,1180.1316,887.0211,2524.5298,42.7189,1,3479.5269,233.8282,6.2878,63.92,0,887.0211,0,2524.5298,49.4312,8.3,8.3,0,251.1631,1,0,3479.5269,5/28/2012 17:47,5/28/2012,0.741435185,12a,Ekofisk,Drilling,17.5,3480,46.2868,55.672,49.4312
45687,17.5362,82.5593,19.8097,54.6266,1177.5365,702.2351,2520.6697,42.5446,1,3479.5674,233.4714,6.2878,63.92,0,702.2351,0,2520.6697,54.6266,8.3,8.3,0,251.1574,1,0,3479.406,5/28/2012 17:47,5/28/2012,0.741493056,12a,Ekofisk,Drilling,17.5,3480,46.2868,56.5666,54.6266
45688,18.5801,82.3979,19.8097,36.4041,1178.1105,887.7398,2515.2732,42.4574,1,3479.6479,232.5745,6.2878,63.92,0,887.7398,0,2515.2732,36.4041,8.3,8.3,0,251.1604,1,0,3479.6479,5/28/2012 17:47,5/28/2012,0.741550926,12a,Ekofisk,Drilling,17.5,3480,46.2868,56.5763,36.4041
45689,18.6411,82.0859,19.8097,33.8038,1180.0782,1214.2897,2546.5879,42.4574,1,3479.7285,232.5857,6.2878,63.92,0,1214.2897,0,2546.5879,33.8038,8.3,8.3,0,251.1619,1,0,3479.7286,5/28/2012 17:47,5/28/2012,0.741608796,12a,Ekofisk,Drilling,17.5,3480,46.2868,60.167,33.8038
45690,17.7313,82.3074,19.8097,46.8053,1176.374,943.8766,2529.5471,42.283,1,3479.7285,233.3755,6.2878,63.92,0,943.8766,0,2529.5471,46.8053,8.3,8.3,0,251.157,1,0,3479.6479,5/28/2012 17:48,5/28/2012,0.741666667,12a,Ekofisk,Drilling,17.5,3480,46.2868,55.5424,46.8053
45691,18.0064,82.3368,19.8097,26.0029,1178.0134,925.3718,2501.4844,42.283,1,3479.7285,233.1555,6.2878,63.92,0,925.3718,0,2501.4844,26.0029,8.3,8.3,0,251.1578,1,0,3479.6882,5/28/2012 17:48,5/28/2012,0.741724537,12a,Ekofisk,Drilling,17.5,3480,46.2868,51.5759,26.0029
45692,18.516,82.2495,19.8097,7.8009,1178.8049,1060.3042,2502.5747,42.283,1,3479.7688,232.6997,6.2878,63.92,0,1060.3042,0,2502.5747,7.8009,8.3,8.3,0,251.1593,1,0,3479.7689,5/28/2012 17:48,5/28/2012,0.741782407,12a,Ekofisk,Drilling,17.5,3480,46.2868,48.7099,7.8009
45693,18.665,82.1066,19.8097,18.202,1180.0515,1184.9824,2521.9927,42.1958,1,3479.8496,232.5038,6.2878,63.92,0,1184.9824,0,2521.9927,18.202,8.3,8.3,0,251.1609,1,0,3479.8495,5/28/2012 17:48,5/28/2012,0.741840278,12a,Ekofisk,Drilling,17.5,3480,46.2868,47.6113,18.202
45694,18.1096,81.9218,19.8097,33.8038,1177.5276,1301.0077,2540.2698,42.1958,1,3479.8496,232.9036,6.2878,63.92,0,1301.0077,0,2540.2698,33.8038,8.3,8.3,0,251.1569,1,0,3479.7286,5/28/2012 17:48,5/28/2012,0.741898148,12a,Ekofisk,Drilling,17.5,3480,46.2868,44.6947,33.8038
45695,19.0116,81.8836,19.8097,39.0121,1177.2466,1389.454,2548.4731,42.0214,1,3479.9705,232.209,6.2878,63.92,0,1389.454,0,2548.4731,39.0121,8.3,8.3,0,251.1582,1,0,3479.9705,5/28/2012 17:48,5/28/2012,0.741956019,12a,Ekofisk,Drilling,17.5,3480,46.2868,47.4737,39.0121
45696,18.5094,81.8951,19.8097,39.0172,1179.0809,1330.8394,2488.9084,41.9342,1,3479.9705,232.6267,6.2878,63.92,0,1330.8394,0,2488.9084,39.0172,8.3,8.3,0,251.1574,1,0,3479.9302,5/28/2012 17:48,5/28/2012,0.742013889,12a,Ekofisk,Drilling,17.5,3480,46.2868,44.5504,39.0172
45697,19.7563,81.8356,19.8097,33.8115,1177.0867,1369.5702,2532.5339,41.8471,1,3479.9705,231.4391,6.2961,63.9203,0,1369.5702,0,2532.5339,33.8115,8.3,8.3,0,251.154,1,0,3479.9302,5/28/2012 17:48,5/28/2012,0.742071759,12a,Ekofisk,Drilling,17.5,3480,41.7528,41.9823,33.8115
45698,19.4753,81.7836,19.4692,31.1907,1180.1049,1454.014,2528.4929,41.6727,1,3480.0916,231.7314,6.2961,63.9203,0,1454.014,0,2528.4929,31.1907,8.3,8.3,0,251.1538,1,0,3480.0915,5/28/2012 17:48,5/28/2012,0.74212963,12a,Ekofisk,Drilling,17.5,3481,41.7528,42.1824,31.1907
45699,19.4908,81.7953,19.4692,38.9916,1178.1282,1504.8583,2549.3484,41.4111,1,3480.1318,231.605,6.2961,63.9203,0,1504.8583,0,2549.3484,38.9916,8.3,8.3,0,251.1495,1,0,3480.1318,5/28/2012 17:48,5/28/2012,0.7421875,12a,Ekofisk,Drilling,17.5,3481,41.7528,39.8528,38.9916
45700,20.7663,81.7626,19.4692,41.6021,1174.5853,1526.031,2551.6392,41.4111,1,3480.2124,230.3945,6.2961,63.9203,0,1526.031,0,2551.6392,41.6021,8.3,8.3,0,251.1503,1,0,3480.1721,5/28/2012 17:48,5/28/2012,0.74224537,12a,Ekofisk,Drilling,17.5,3481,41.7528,40.0591,41.6021
45701,20.2733,81.6073,19.4692,33.8038,1179.0631,1639.6647,2559.9895,41.2367,1,3480.293,230.9401,6.2961,63.9203,0,1639.6647,0,2559.9895,33.8038,8.3,8.3,0,251.1492,1,0,3480.2931,5/28/2012 17:48,5/28/2012,0.742303241,12a,Ekofisk,Drilling,17.5,3481,41.7528,38.2229,33.8038
45702,19.0264,81.9313,19.4692,46.8027,1177.6117,1340.4152,2555.6194,41.0623,1,3480.4141,231.989,6.2961,63.9203,0,1340.4152,0,2555.6194,46.8027,8.3,8.3,0,251.1474,1,0,3480.414,5/28/2012 17:49,5/28/2012,0.742361111,12a,Ekofisk,Drilling,17.5,3481,41.7528,41.3273,46.8027
45703,21.5471,81.8548,19.4692,72.8108,1178.8052,1388.8848,2532.4336,41.0623,1,3480.4543,229.5932,6.2961,63.9203,0,1388.8848,0,2532.4336,72.8108,8.3,8.3,0,251.1459,1,0,3480.2931,5/28/2012 17:49,5/28/2012,0.742418981,12a,Ekofisk,Drilling,17.5,3481,41.7528,39.3532,72.8108
45704,21.4808,81.8442,19.4692,49.4056,1179.7665,1443.7131,2553.8938,40.9752,1,3480.4543,229.7832,6.2961,63.9203,0,1443.7131,0,2553.8938,49.4056,8.3,8.3,0,251.1465,1,0,3480.414,5/28/2012 17:49,5/28/2012,0.742476852,12a,Ekofisk,Drilling,17.5,3481,41.7528,37.32,49.4056
45705,21.5807,81.87,19.4692,10.4012,1179.1077,1376.9906,2558.9597,40.9752,1,3480.5349,229.5883,6.2961,63.9203,0,1376.9906,0,2558.9597,10.4012,8.3,8.3,0,251.1481,1,0,3480.535,5/28/2012 17:49,5/28/2012,0.742534722,12a,Ekofisk,Drilling,17.5,3481,41.7528,38.1161,10.4012
45706,19.7257,82.1666,19.4692,13.0143,1175.656,1119.1217,2543.9268,40.9752,1,3480.5349,231.3668,6.2961,63.9203,0,1119.1217,0,2543.9268,13.0143,8.3,8.3,0,251.1481,1,0,3480.4544,5/28/2012 17:49,5/28/2012,0.742592593,12a,Ekofisk,Drilling,17.5,3481,41.7528,36.2063,13.0143
45707,20.346,82.0727,19.4692,13.0143,1175.9199,1051.8303,2526.5552,40.888,1,3480.5349,230.8198,6.2961,63.9203,0,1051.8303,0,2526.5552,13.0143,8.3,8.3,0,251.1472,1,0,3480.535,5/28/2012 17:49,5/28/2012,0.742650463,12a,Ekofisk,Drilling,17.5,3481,41.7528,34.4939,13.0143
45708,20.7134,82.2356,19.4692,13.0015,1179.5973,1053.0371,2535.7844,40.8008,1,3480.6157,230.4573,6.2961,63.9203,0,1053.0371,0,2535.7844,13.0015,8.3,8.3,0,251.1487,1,0,3480.6157,5/28/2012 17:49,5/28/2012,0.742708333,12a,Ekofisk,Drilling,17.5,3481,41.7528,35.4142,13.0015
45709,20.0385,82.2643,19.4692,28.6032,1178.2744,1020.2781,2506.8567,40.7136,1,3480.6157,231.0678,6.2961,63.9203,0,1020.2781,0,2506.8567,28.6032,8.3,8.3,0,251.1454,1,0,3480.6157,5/28/2012 17:49,5/28/2012,0.742766204,12a,Ekofisk,Drilling,17.5,3481,41.7528,35.797,28.6032
45710,19.7537,82.3568,19.4692,44.205,1178.244,829.542,2542.0576,40.7136,1,3480.6963,231.4103,6.2961,63.9203,0,829.542,0,2542.0576,44.205,8.3,8.3,0,251.1454,1,0,3480.6157,5/28/2012 17:49,5/28/2012,0.742824074,12a,Ekofisk,Drilling,17.5,3481,41.7528,34.1264,44.205
45711,20.9403,82.2918,19.4692,31.2035,1175.4747,931.774,2548.9578,40.6264,1,3480.7366,230.2297,6.2961,63.9203,0,931.774,0,2548.9578,31.2035,8.3,8.3,0,251.146,1,0,3480.7366,5/28/2012 17:49,5/28/2012,0.742881944,12a,Ekofisk,Drilling,17.5,3481,41.7528,36.7501,31.2035
45712,20.99,82.2774,19.4692,28.6032,1174.3884,978.4043,2525.5347,40.452,1,3480.8174,230.2143,6.2961,63.9203,0,978.4043,0,2525.5347,28.6032,8.3,8.3,0,251.1442,1,0,3480.8173,5/28/2012 17:49,5/28/2012,0.742939815,12a,Ekofisk,Drilling,17.5,3481,41.7528,37.7989,28.6032
45713,20.7213,82.084,19.4692,44.205,1176.0358,1244.1115,2526.1775,40.452,1,3480.8979,230.3413,6.2961,63.9203,0,1244.1115,0,2526.1775,44.205,8.3,8.3,0,251.1458,1,0,3480.8979,5/28/2012 17:49,5/28/2012,0.742997685,12a,Ekofisk,Drilling,17.5,3481,41.7528,39.4593,44.205
45714,20.4256,82.1882,19.4692,44.205,1179.2946,1167.2457,2548.0803,40.2776,1,3480.8979,230.7213,6.2961,63.9203,0,1167.2457,0,2548.0803,44.205,8.3,8.3,0,251.14,1,0,3480.7769,5/28/2012 17:50,5/28/2012,0.743055556,12a,Ekofisk,Drilling,17.5,3481,41.7528,37.4169,44.205
45715,21.6048,82.0283,19.4692,33.8089,1181.1447,1237.8915,2516.1694,40.2776,1,3480.9785,229.5026,6.305,63.92,0,1237.8915,0,2516.1694,33.8089,8.3,8.3,0,251.144,1,0,3480.9786,5/28/2012 17:50,5/28/2012,0.743113426,12a,Ekofisk,Drilling,17.5,3481,40.5986,40.9556,33.8089
45716,20.566,82.2056,19.0464,75.4085,1177.7365,1049.3639,2553.1936,40.1033,1,3481.1399,230.5974,6.305,63.92,0,1049.3639,0,2553.1936,75.4085,8.3,8.3,0,251.1398,1,0,3480.9382,5/28/2012 17:50,5/28/2012,0.743171296,12a,Ekofisk,Drilling,17.5,3482,40.5986,42.7846,75.4085
45717,22.4876,81.9873,19.0464,78.0088,1177.0597,1287.6342,2552.8713,40.1033,1,3481.1399,228.6691,6.305,63.92,0,1287.6342,0,2552.8713,78.0088,8.3,8.3,0,251.1437,1,0,3481.1398,5/28/2012 17:50,5/28/2012,0.743229167,12a,Ekofisk,Drilling,17.5,3482,40.5986,40.3926,78.0088
45718,21.0892,82.2978,19.0464,23.3975,1177.1919,1012.7222,2541.802,39.9289,1,3481.1399,230.0795,6.305,63.92,0,1012.7222,0,2541.802,23.3975,8.3,8.3,0,251.1412,1,0,3481.1398,5/28/2012 17:50,5/28/2012,0.743287037,12a,Ekofisk,Drilling,17.5,3482,40.5986,38.6845,23.3975
45719,20.6215,82.0759,19.0464,13.0015,1177.8605,1184.3384,2537.9512,39.9289,1,3481.1802,230.4602,6.305,63.92,0,1184.3384,0,2537.9512,13.0015,8.3,8.3,0,251.1403,1,0,3481.1398,5/28/2012 17:50,5/28/2012,0.743344907,12a,Ekofisk,Drilling,17.5,3482,40.5986,36.7367,13.0015
45720,21.2784,82.2493,19.0464,18.1969,1179.9091,1033.8958,2523.5693,39.9289,1,3481.2205,229.9274,6.305,63.92,0,1033.8958,0,2523.5693,18.1969,8.3,8.3,0,251.1419,1,0,3481.2205,5/28/2012 17:50,5/28/2012,0.743402778,12a,Ekofisk,Drilling,17.5,3482,40.5986,37.2943,18.1969
45721,20.4148,82.2009,19.0464,15.589,1176.9707,1029.66,2526.7329,39.7545,1,3481.2205,230.7424,6.305,63.92,0,1029.66,0,2526.7329,15.589,8.3,8.3,0,251.1385,1,0,3481.2205,5/28/2012 17:50,5/28/2012,0.743460648,12a,Ekofisk,Drilling,17.5,3482,40.5986,35.4626,15.589
45722,21.299,82.0941,19.0464,25.9927,1176.4568,1215.2278,2542.2573,39.7545,1,3481.301,229.833,6.305,63.92,0,1215.2278,0,2542.2573,25.9927,8.3,8.3,0,251.1393,1,0,3481.3011,5/28/2012 17:50,5/28/2012,0.743518519,12a,Ekofisk,Drilling,17.5,3482,40.5986,35.5039,25.9927
45723,20.4126,82.0096,19.0464,41.597,1177.9768,1213.1102,2543.3896,39.5801,1,3481.4221,230.7708,6.305,63.92,0,1213.1102,0,2543.3896,41.597,8.3,8.3,0,251.139,1,0,3481.4221,5/28/2012 17:50,5/28/2012,0.743576389,12a,Ekofisk,Drilling,17.5,3482,40.5986,34.6573,41.597
45724,22.1313,81.9132,19.0464,54.5933,1180.0031,1314.4041,2565.1035,39.4058,1,3481.4221,228.8713,6.305,63.92,0,1314.4041,0,2565.1035,54.5933,8.3,8.3,0,251.1358,1,0,3481.3415,5/28/2012 17:50,5/28/2012,0.743634259,12a,Ekofisk,Drilling,17.5,3482,40.5986,33.073,54.5933
45725,22.429,81.6538,19.0464,38.9916,1177.2036,1529.8502,2540.4114,39.4058,1,3481.5027,228.648,6.305,63.92,0,1529.8502,0,2540.4114,38.9916,8.3,8.3,0,251.1372,1,0,3481.5027,5/28/2012 17:50,5/28/2012,0.74369213,12a,Ekofisk,Drilling,17.5,3482,40.5986,35.9588,38.9916
45726,21.6964,81.8491,19.0464,49.3953,1174.9584,1334.2859,2567.1516,39.2314,1,3481.5835,229.3772,6.305,63.92,0,1334.2859,0,2567.1516,49.3953,8.3,8.3,0,251.1354,1,0,3481.5834,5/28/2012 17:51,5/28/2012,0.74375,12a,Ekofisk,Drilling,17.5,3482,40.5986,39.328,49.3953
45727,23.7742,81.8546,19.0464,49.3953,1176.2227,1393.7085,2534.0232,39.2314,1,3481.5835,227.3168,6.305,63.92,0,1393.7085,0,2534.0232,49.3953,8.3,8.3,0,251.1339,1,0,3481.5027,5/28/2012 17:51,5/28/2012,0.74380787,12a,Ekofisk,Drilling,17.5,3482,40.5986,37.2981,49.3953
45728,22.6449,81.8949,19.0464,12.9989,1178.3195,1277.1805,2539.6367,39.1442,1,3481.6238,228.4821,6.305,63.92,0,1277.1805,0,2539.6367,12.9989,8.3,8.3,0,251.1345,1,0,3481.6237,5/28/2012 17:51,5/28/2012,0.743865741,12a,Ekofisk,Drilling,17.5,3482,40.5986,37.8691,12.9989
45729,24.096,81.8679,19.0464,20.8023,1178.422,1313.7192,2544.0986,39.1442,1,3481.7043,227.0518,6.305,63.92,0,1313.7192,0,2544.0986,20.8023,8.3,8.3,0,251.1361,1,0,3481.7044,5/28/2012 17:51,5/28/2012,0.743923611,12a,Ekofisk,Drilling,17.5,3482,40.5986,39.5289,20.8023
45730,23.0806,81.9522,19.0464,41.6047,1176.434,1262.2756,2542.8357,39.057,1,3481.7446,228.0042,6.305,63.92,0,1262.2756,0,2542.8357,41.6047,8.3,8.3,0,251.1352,1,0,3481.7447,5/28/2012 17:51,5/28/2012,0.743981481,12a,Ekofisk,Drilling,17.5,3482,40.5986,39.3344,41.6047
45731,22.396,81.9615,19.0464,62.4198,1178.1844,1199.5618,2565.9888,39.057,1,3481.8254,228.7565,6.305,63.92,0,1199.5618,0,2565.9888,62.4198,8.3,8.3,0,251.1328,1,0,3481.6237,5/28/2012 17:51,5/28/2012,0.744039352,12a,Ekofisk,Drilling,17.5,3482,40.5986,39.3076,62.4198
45732,21.951,81.8569,19.0464,49.4184,1178.5645,1280.6752,2524.7937,38.8826,1,3481.8657,229.154,6.305,63.92,0,1280.6752,0,2524.7937,49.4184,8.3,8.3,0,251.1318,1,0,3481.7447,5/28/2012 17:51,5/28/2012,0.744097222,12a,Ekofisk,Drilling,17.5,3482,40.5986,37.6463,49.4184
45733,23.1059,81.7159,19.0464,33.8089,1178.4666,1437.3815,2551.8689,38.8826,1,3481.9463,228.1176,6.305,63.92,0,1437.3815,0,2551.8689,33.8089,8.3,8.3,0,251.1349,1,0,3481.906,5/28/2012 17:51,5/28/2012,0.744155093,12a,Ekofisk,Drilling,17.5,3482,40.5986,39.83,33.8089
45734,23.7632,81.7537,19.0464,33.8038,1178.5354,1390.7357,2502.9543,38.8826,1,3481.9463,227.3797,6.305,63.92,0,1390.7357,0,2502.9543,33.8038,8.3,8.3,0,251.1341,1,0,3481.8657,5/28/2012 17:51,5/28/2012,0.744212963,12a,Ekofisk,Drilling,17.5,3482,40.5986,37.7462,33.8038
45735,22.9859,81.8332,19.0464,18.1995,1178.3375,1411.1718,2529.8098,38.8826,1,3481.9463,228.1534,6.305,63.92,0,1411.1718,0,2529.8098,18.1995,8.3,8.3,0,251.1341,1,0,3481.8657,5/28/2012 17:51,5/28/2012,0.744270833,12a,Ekofisk,Drilling,17.5,3482,40.5986,35.8898,18.1995
45736,22.3706,81.7593,18.7766,7.8009,1178.2758,1446.7025,2507.9756,38.8826,1,3482.0269,228.7971,6.3145,63.92,0,1446.7025,0,2507.9756,7.8009,8.3,8.3,0,251.1373,1,0,3482.0269,5/28/2012 17:51,5/28/2012,0.744328704,12a,Ekofisk,Drilling,17.5,3483,34.7549,34.4988,7.8009
45737,21.7895,81.7504,18.7766,28.6032,1177.2911,1412.16,2521.6477,38.8826,1,3482.0674,229.3503,6.3145,63.92,0,1412.16,0,2521.6477,28.6032,8.3,8.3,0,251.138,1,0,3482.0673,5/28/2012 17:51,5/28/2012,0.744386574,12a,Ekofisk,Drilling,17.5,3483,34.7549,33.067,28.6032
45738,21.8972,81.8609,18.7766,36.4041,1177.7255,1383.2223,2506.5886,38.8826,1,3482.0674,229.1997,6.3145,63.92,0,1383.2223,0,2506.5886,36.4041,8.3,8.3,0,251.138,1,0,3482.0673,5/28/2012 17:52,5/28/2012,0.744444444,12a,Ekofisk,Drilling,17.5,3483,34.7549,31.8384,36.4041
